Client,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Gender,Age,Tenure,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
546,1,,,,,,1023.336429,,,,,,F,63,47,892.8614286,892.8614286,3,3,564.7675,564.7675,225,338.5175,0,34,34,6,27,0,0,1,0,0,8.928214286,0
547,1,1,1,,,,4446.794643,1253.660714,33004.46143,,,,F,52,31,528.9292857,526.3135714,3,2,325.9857143,325.9857143,0,102.0928571,222.8214286,11,11,0,2,8,1,0,0,2.142321429,0,0
548,1,,,,,,2663.137857,,,,,,F,54,12,684.0367857,684.0367857,2,2,674.3821429,674.3821429,0,0,142.8571429,3,3,0,0,1,0,0,0,0,0,0
549,1,,,,,,192.7760714,,,,,,M,30,58,0.007142857,0.007142857,1,1,445.25,445.25,428.5714286,12.42857143,0,15,15,9,1,0,0,0,0,0,0,0
550,1,,,1,,,57.60035714,,,192.0142857,,,F,64,179,886.6121429,886.6121429,2,2,896.0107143,896.0107143,0,0,566.6785714,9,9,0,0,7,0,0,0,0,0,0
551,1,,,,1,1,865.4814286,,,,0.928571429,625.6260714,F,10,32,1029.363214,876.2157143,10,4,987.6646429,874.2182143,392.8571429,199.8432143,175.1428571,36,22,1,13,10,0,0,0,0,0,0
552,1,,,,,,730.9875,,,,,,M,43,136,428.5742857,428.5742857,2,2,411.7575,411.7575,242.8571429,152.7932143,10.71428571,25,25,7,13,1,0,0,0,0,0,0
553,1,,,,,,3274.0575,,,,,,M,43,152,421.6814286,421.6814286,2,2,461.9285714,461.9285714,232.1428571,0,226.9642857,6,6,1,0,4,0,0,1,0,0,29.78107143
554,1,,,,,,2032.232857,,,,,,M,40,150,482.1482143,482.1482143,3,3,618.4642857,618.4642857,285.7142857,0,330.4642857,7,7,2,0,4,0,1,0,0,1.785714286,0
555,1,,,,,,16.08214286,,,,,,F,29,22,0.000357143,0.000357143,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,,,,,,
556,1,,,,,,227.2621429,,,,,,M,39,160,1500.005714,1500.005714,6,6,1355.946429,1355.946429,35.71428571,584.4107143,732.4285714,38,38,1,29,7,1,0,0,4.179285714,0,0
557,1,,2,1,,,2815.486786,,0,0,,,F,21,151,1101.993929,910.4160714,15,13,1190.876071,947.8539286,96.42857143,308.2610714,349.9435714,33,23,6,11,3,1,0,1,0.396428571,0,2.380714286
558,1,,,,,,393.4128571,,,,,,F,29,172,1448.2725,1448.2725,3,3,1754.992857,1754.992857,767.8571429,337.4571429,645.75,34,34,4,12,17,0,0,1,0,0,8.318214286
559,1,1,4,1,,,464.6071429,728.0439286,0,881.6967857,,,M,25,76,4090.926429,4066.39,6,4,1495.285714,1495.285714,714.2857143,231.0357143,549.9642857,9,9,2,1,6,,,,,,
560,1,,,,,,6586.222857,,,,,,M,58,25,26.78607143,26.78607143,2,2,42.67857143,42.67857143,35.71428571,6.964285714,0,5,5,4,1,0,0,0,0,0,0,0
561,1,,,1,1,,269.3685714,,,0,619.2857143,,F,51,25,1886.713929,1297.77,20,14,1849.313571,1297.77,60.71428571,78.56428571,576,32,19,3,3,8,0,0,1,0,0,5.214285714
562,2,,,1,,,2006.015,,,0,,,M,22,179,2130.218571,2130.218571,11,11,1837.9675,1837.9675,0,0,1295.288929,20,20,0,0,18,,,,,,
563,1,1,4,1,,,56.62785714,0.4475,263.9532143,255.4853571,,,F,26,150,1321.226071,1142.611071,4,2,1054.857143,1054.857143,203.5714286,0,846.9285714,20,20,3,0,16,0,1,0,0,1.3225,0
564,1,,,,,,1391.6125,,,,,,M,58,32,0.001785714,0.001785714,1,1,136.6428571,136.6428571,0,0,134.25,3,3,0,0,2,0,1,0,0,28.705,0
565,1,,,1,,,7.018571429,,,0,,,M,11,39,618.0114286,617.9767857,9,8,439.6875,371.9275,107.1428571,155.6428571,107.1428571,13,10,1,6,1,,,,,,
566,2,1,,,1,3,577.8582143,22018.58643,,,474.3739286,2405.282857,M,40,161,16306.74107,11346.91036,18,8,14705.97107,9774.189286,114.2857143,516.4532143,5434.428571,47,22,3,18,16,,,,,,
567,1,,,,,,6808.197857,,,,,,F,59,29,3734.596071,3734.596071,4,4,4495,4495,357.1428571,0,4134.928571,13,13,2,0,10,,,,,,
568,1,,,,1,,809.9760714,,,,325.6457143,,F,42,151,18.29928571,0.001071429,4,1,5.928571429,3.571428571,0,0,0,6,2,0,0,0,0,1,0,0,5.356071429,0
569,1,,,1,,,1.149285714,,,139.6621429,,,F,61,151,91.24428571,57.53285714,6,4,86.49428571,57.53285714,0,0,21.42857143,7,4,0,0,1,0,1,0,0,3.607142857,0
570,1,,,,,,575.1746429,,,,,,F,51,3,0,0,0,0,18.57142857,18.57142857,0,0,18.57142857,1,1,0,0,1,,,,,,
571,1,,,1,1,,0.297857143,,,0,1223.214286,,F,73,219,634.995,633.5442857,6,3,910.2142857,908.7857143,607.1428571,0,298,15,13,3,0,7,,,,,,
572,1,,,1,,,2739.563929,,,0,,,M,39,16,732.0407143,732.0407143,3,3,1914.340714,1914.340714,1107.142857,299.2696429,502.2853571,28,28,5,9,9,0,0,0,0,0,0
573,1,,,,,,1243.505714,,,,,,F,56,77,760.9664286,760.9664286,3,3,713.5696429,713.5696429,357.1428571,114.9625,228.25,14,14,3,4,4,0,0,0,0,0,0
574,1,,,1,,1,3364.946786,,,0,,533.2189286,F,67,68,3456.748929,2224.066786,19,14,3242.418929,2116.923929,725,0,21.5,24,12,4,0,2,0,0,0,0,0,0
575,1,,,,,,765.9475,,,,,,F,28,151,1357.1475,1357.1475,4,4,2039.233214,2039.233214,1821.428571,88.26892857,117.3571429,32,32,21,7,1,0,1,1,0,15.29178571,8.420714286
576,1,,,,,1,2.021071429,,,,,883.7446429,M,58,63,303.3575,214.2914286,3,2,193.6428571,188.0357143,0,0,88.57142857,6,4,0,0,2,0,1,0,0,4.396785714,0
577,1,,,,,,317.1153571,,,,,,F,67,64,339.2878571,339.2878571,2,2,254.0035714,254.0035714,0,0,0,3,3,0,0,0,,,,,,
578,1,,,,,,4781.011071,,,,,,F,49,92,1145.619286,1145.619286,2,2,1598.845714,1598.845714,567.8571429,603.9885714,427,19,19,2,12,5,1,0,1,10.88357143,0,9.9925
579,1,,4,,,,10.96357143,,0,,,,M,55,26,0.21,0.21,2,2,1.638214286,1.638214286,0,0,0,1,1,0,0,0,,,,,,
580,1,1,7,,,,4.025357143,16272.20214,2510.752857,,,,F,57,40,330.7235714,330.7232143,5,4,129.8214286,129.8214286,0,28.57142857,101.0357143,4,4,0,2,1,0,0,0,0,0,0
581,1,1,,1,1,,0,14811.98107,,0,-1.428571429,,M,44,102,1993.030357,1990.647857,8,3,2176.454286,2174.097143,35.71428571,1039.611429,362.9285714,43,39,1,24,7,0,0,0,0,0,0
582,1,,,,,,445.6714286,,,,,,M,57,65,0.005357143,0.005357143,1,1,0.005,0.005,0,0,0.005,1,1,0,0,1,0,0,1,0,0,9.589285714
583,1,1,5,,,,271.1539286,9.949285714,13062.67679,,,,F,34,149,3238.014286,3235.785,31,30,1069.471429,1069.471429,0,268.3285714,796.3214286,17,17,0,5,11,,,,,,
584,1,1,,1,,,2538.386786,5734.547143,,0,,,M,35,232,1007.147857,1007.1475,6,5,1474.921071,1474.921071,0,428.2889286,558.6785714,39,39,0,21,15,0,0,1,0,0,8.75
585,1,,2,,,,47.57321429,,2648.905357,,,,M,30,30,842.8628571,842.8628571,3,3,1720.376429,1720.376429,392.8571429,972.4478571,293.5714286,34,34,1,22,7,0,1,0,0,6.253214286,0
586,1,,,,,,2036.124643,,,,,,M,33,84,14.28642857,14.28642857,2,2,14.28571429,14.28571429,14.28571429,0,0,2,2,2,0,0,,,,,,
587,1,1,1,,,,0,96668.11393,381.1310714,,,,F,53,83,1434.443571,1428.591786,4,3,607.8214286,607.8214286,0,0,607.8214286,5,5,0,0,5,,,,,,
588,1,,,1,,,193.1764286,,,710.7621429,,,F,64,39,681.6542857,668.4217857,6,3,599.6528571,586.4271429,357.1428571,0,215.6428571,11,9,3,0,3,0,0,0,0,0,0
589,1,1,,1,,,168.1878571,2.151785714,,0,,,M,39,150,1824.772857,1803.781429,6,5,1115.285714,1115.285714,0,0,1115.285714,7,7,0,0,7,0,0,0,0,0,0
590,1,,,,,,183.6292857,,,,,,F,65,62,0.109642857,0.109642857,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,,,,,,
591,1,,,1,,,0,,,0,,,F,36,150,86.41857143,84.39678571,7,6,161.6507143,77.25392857,35.71428571,34.73214286,3.535714286,13,7,1,3,1,1,1,0,0.522857143,1.786785714,0
592,1,1,,,,,402.0853571,36166.56036,,,,,F,50,149,467.0642857,464.2892857,5,2,840.1785714,840.1785714,678.5714286,0,158,11,11,2,0,8,,,,,,
593,1,,,,,,1.480714286,,,,,,M,42,169,459.7996429,459.7996429,2,2,1142.628571,1142.628571,0,164.0928571,975.1428571,9,9,0,3,5,0,0,1,0,0,8.5
594,2,1,,,,,3.831071429,223.8189286,,,,,M,35,33,1014.93,1014.733929,5,4,717.6428571,717.6428571,0,0,714.25,10,10,0,0,9,,,,,,
595,1,,,,,,126.9225,,,,,,M,25,75,499.5367857,499.5367857,2,2,518.3214286,518.3214286,514.2857143,0,0,12,12,8,0,0,,,,,,
596,1,,,,,,0,,,,,,M,53,110,10813.93679,10813.93679,4,4,6814.706071,6814.706071,892.8571429,53.28107143,561.75,24,24,1,3,13,,,,,,
597,1,,,1,,,4552.889643,,,482.6128571,,,M,69,12,574.9003571,502.9432143,11,9,743.8635714,489.4925,89.28571429,169.7785714,157.0067857,20,14,3,3,4,0,0,0,0,0,0
598,2,,,1,,,562.2017857,,,0,,,M,28,123,835.7310714,691.8667857,14,10,550.9125,485.1660714,74.28142857,170.6275,95.21428571,38,32,4,18,1,1,0,0,0.163571429,0,0
599,1,1,,,,,16.67107143,23252.44357,,,,,F,22,23,1161.253571,1140.317857,5,4,1777.897143,1777.897143,178.5714286,771.6507143,686.1607143,41,41,2,27,9,0,0,0,0,0,0
600,1,1,4,,,,1189.3225,8771.733571,28004.9075,,,,M,50,150,1441.382143,515.5107143,17,8,1421.702143,1392.510714,214.2857143,105.925,35.71428571,21,12,2,4,1,0,0,1,0,0,10.92857143
601,1,1,2,,,,865.6828571,92884.32964,0,,,,M,61,33,2363.577857,2357.148929,4,2,2875.392857,518.25,0,380.75,137.5,6,5,0,4,1,0,1,0,0,6.8625,0
602,2,,,1,1,,84.30642857,,,0,1053.802857,,M,65,103,1975.9375,1317.101429,23,17,2021.674286,1317.101429,250,287.7417857,433.5714286,64,27,7,27,6,0,0,0,0,0,0
603,1,1,,,,,1385.988214,7463.246786,,,,,F,30,6,12.05928571,0.034642857,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,
604,1,,,,1,,5645.113929,,,,1044.143571,,M,47,44,3232.981429,3232.265,6,4,2387.4,2385.971429,0,0,2132.821429,13,11,0,0,8,1,0,0,3.079821429,0,0
605,1,,,,,,0,,,,,,M,59,88,5837.145357,5837.145357,10,10,6606.607143,6606.607143,0,0,6602.357143,19,19,0,0,18,0,0,0,0,0,0
606,1,1,,,,,80.62428571,313.4735714,,,,,M,62,151,302.1592857,301.2978571,3,2,282.9707143,282.9707143,35.71428571,30.61357143,214.4642857,7,7,1,4,1,0,0,0,0,0,0
607,1,2,3,1,1,,364.1085714,1074.0725,0,0,490.7760714,,F,20,151,1907.434643,1830.440357,6,2,1955.893929,1607.57,357.1428571,326.5010714,1090.892857,34,15,2,16,9,,,,,,
608,1,1,,,,,347.3657143,29191.295,,,,,M,35,157,460.9189286,459.8367857,4,3,460.6210714,460.6210714,321.4285714,35.97821429,100.9285714,8,8,2,1,4,1,0,1,3.20375,0,7.753928571
609,1,1,,,,,130.8475,24933.45321,,,,,F,67,14,1348.790357,1169.680714,5,3,984.8292857,984.8292857,114.2857143,377.9364286,310.6428571,25,25,2,19,2,0,0,0,0,0,0
610,1,1,1,,1,,1083.522143,0.799642857,14285.71429,,305.6771429,,M,29,212,16623.33393,9339.432857,15,7,8674.825357,8642.138571,135.7142857,32.42857143,1230.285714,17,15,2,1,8,0,0,0,0,0,0
611,1,,,1,,1,943.8375,,,0,,2515.419286,M,35,181,4093.226429,2704.874286,23,17,4105.462857,2704.874286,0,165.9942857,452.6785714,36,21,0,9,3,1,0,1,17.25375,0,10.38678571
612,1,1,,1,1,,28.53571429,1085.208571,,0,110.0210714,,F,74,9,4668.532857,2989.729643,10,5,3182.860357,2925.655,35.71428571,257.2053571,924.5714286,29,16,1,13,10,0,0,0,0,0,0
613,1,,,1,1,,30.4675,,,218.2342857,276.15,,F,5,96,0.719642857,0.005357143,2,1,1.428571429,0,0,0,0,2,0,0,0,0,0,1,0,0,0.892857143,0
614,1,2,17,1,1,,0,7143.0425,0,0,0,,M,58,28,8403.025357,8298.769286,16,9,9704.470714,9485.2275,357.1428571,341.8232143,5161.464286,46,33,1,13,24,1,1,1,83.03803571,3.751071429,4.248214286
615,1,,,,,,2509.531429,,,,,,M,34,132,1627.375714,1627.375714,3,3,2374.148214,2374.148214,989.2857143,963.8267857,416.8571429,49,49,3,30,13,1,0,0,2.8075,0,0
616,1,,,,,,1083.711071,,,,,,M,67,79,0.001071429,0.001071429,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,
617,1,,,1,,,5577.357143,,,0,,,F,29,26,0.013928571,0.013928571,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,1,0,0,110.47,0
618,1,,,1,,1,0,,,0,,887.375,M,48,62,1266.735714,1182.681071,5,4,816.7889286,814.6817857,285.7142857,73.18178571,270.1785714,17,16,1,2,11,0,1,0,0,18.57142857,0
619,1,1,2,,,,3764.539286,7812.512857,169.6746429,,,,M,40,174,493.24,484.5985714,4,2,180.7225,180.7225,0,0,180.7225,2,2,0,0,2,0,0,0,0,0,0
620,1,,,,,,2.156785714,,,,,,F,28,27,0,0,0,0,0.893928571,0.893928571,0,0,0,1,1,0,0,0,,,,,,
621,1,1,,,,,1249.709643,0.001428571,,,,,F,37,152,7.397857143,0.0025,3,1,0.288928571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
622,1,,,,,,0,,,,,,M,56,112,391.6078571,391.6078571,2,2,387.8928571,387.8928571,367.8571429,0,17.85714286,3,3,1,0,1,,,,,,
623,1,,,,,,1607.275714,,,,,,F,39,129,5226.257857,5226.257857,5,5,4476.527857,4476.527857,0,343.9207143,4129.785714,26,26,0,16,9,0,0,0,0,0,0
624,1,1,,,,,272.1257143,12752.7275,,,,,M,44,190,46.52142857,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,1,,,,,,3943.043929,,,,,,M,60,139,165.0817857,165.0817857,2,2,180.5357143,180.5357143,178.5714286,0,0,2,2,1,0,0,,,,,,
626,1,,,,,,13.46464286,,,,,,F,58,100,791.2578571,791.2578571,3,3,427.0607143,427.0607143,78.57142857,164.2035714,173.3571429,13,13,2,7,2,,,,,,
627,1,,2,,,,1604.266429,,4107.860357,,,,M,30,227,2108.435357,2108.435357,2,2,2152.142857,2152.142857,0,0,2148.75,4,4,0,0,3,0,0,1,0,0,9.3025
628,1,,,1,,,488.4596429,,,0,,,M,21,94,179.4453571,105.5360714,4,2,76.08785714,76.08785714,0,0,0,3,3,0,0,0,0,1,0,0,5.465357143,0
629,1,,2,,,,61.76678571,,34387.58357,,,,F,61,173,1064.19,1064.19,3,3,817.4621429,817.4621429,660.7142857,41.355,115.1785714,17,17,3,5,8,0,1,0,0,49.08071429,0
630,1,,,,,,389.45,,,,,,M,22,178,0.004642857,0.004642857,1,1,691.6428571,691.6428571,232.1428571,76.14285714,372.6428571,15,15,2,10,2,0,0,1,0,0,16.925
631,1,,,,,,339.8192857,,,,,,F,65,150,233.9285714,233.9285714,2,2,233.5357143,233.5357143,0,0,231.5714286,3,3,0,0,2,0,0,0,0,0,0
632,2,,,1,,,592.0878571,,,0,,,M,26,173,3521.713571,2347.999643,21,16,3537.998929,2347.999643,142.8571429,0,957.1428571,26,15,2,0,3,1,0,1,10.28464286,0,13.5475
633,1,1,2,,,,36062.11357,16809.76607,0,,,,F,47,4,3934.5875,3928.607143,5,3,1605.696429,1605.696429,0,677.8928571,0,4,4,0,1,0,,,,,,
634,1,2,,,,,41.86178571,47652.55107,,,,,F,31,81,507.3139286,44.64678571,4,2,92.85714286,92.85714286,92.85714286,0,0,1,1,1,0,0,0,1,0,0,6.857142857,0
635,1,,,,,,0,,,,,,F,35,44,7.143214286,7.143214286,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,
636,1,1,,,1,,2623.826429,2457.837143,,,-7.738214286,,M,51,82,1271.538929,1265.971786,9,4,1385.417857,1383.060714,0,64.60714286,560.3571429,13,9,0,3,2,0,0,0,0,0,0
637,1,,3,,,,0,,0,,,,F,48,61,853.2385714,853.2385714,3,3,612.25,612.25,178.5714286,0,432.25,5,5,1,0,3,,,,,,
638,1,,,1,,,89.25,,,0,,,M,1,31,592.8282143,592.8282143,2,2,885.9785714,885.9785714,535.7142857,140.7285714,23.64285714,9,9,1,4,1,0,0,0,0,0,0
639,1,,,,,,736.9435714,,,,,,F,81,234,714.3896429,714.3896429,2,2,667.6071429,667.6071429,357.1428571,310.4642857,0,3,3,1,2,0,1,1,1,11.37642857,1.321428571,11.57142857
640,1,1,,,,,16765.39,3584.685,,,,,F,33,132,10.53857143,0.002142857,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,
641,1,,,,,,1.375,,,,,,F,72,150,4597.503929,4080.658571,7,6,4871.297857,4354.4525,1428.571429,57.14285714,2340.464286,35,34,4,8,18,,,,,,
642,1,1,4,,,,2238.091786,9665.433571,194.2857143,,,,F,87,196,5.112857143,4.674642857,3,2,6576.507143,6576.507143,6428.571429,147.9357143,0,15,15,9,6,0,0,0,1,0,0,14.55821429
643,1,,4,,,,2204.218571,,181931.5471,,,,M,57,123,806.5025,806.5025,2,2,790.1071429,790.1071429,357.1428571,132.4642857,296.4285714,21,21,6,6,4,1,0,1,32.04017857,0,15.29357143
644,1,1,,,,,135.3635714,0.17,,,,,M,56,20,0.265,0.001071429,2,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,1,1,0,9.138928571,4.286785714,0
645,1,,,,,,14.29785714,,,,,,M,63,144,517.8964286,517.8964286,3,3,173.0714286,173.0714286,0,0,168.1785714,5,5,0,0,3,0,0,0,0,0,0
646,1,,,1,,,484.3903571,,,0,,,M,45,4,948.2732143,888.9685714,12,10,898.8360714,839.5607143,42.85714286,32.47035714,704.5,17,15,3,3,5,0,0,0,0,0,0
647,1,,,,,,362.4582143,,,,,,M,68,28,250.0028571,250.0028571,2,2,240.9571429,240.9571429,0,0,0,3,3,0,0,0,,,,,,
648,1,1,,,1,,2164.632857,14.32821429,,,482.975,,F,7,152,2443.782857,1799.699643,18,4,2560.158571,1928.3075,0,698.5185714,1271.068571,36,15,0,13,9,1,1,0,0.775178571,8.214285714,0
649,1,,,1,,,15377.35393,,,0,,,F,21,39,3536.476429,2726.868214,31,26,3563.449643,2728.296786,321.4285714,403.4207143,713.1857143,60,41,5,16,12,0,1,0,0,3,0
650,1,,,,,,2589.637857,,,,,,M,22,89,339.2960714,339.2960714,2,2,2.857142857,2.857142857,0,0,0,2,2,0,0,0,,,,,,
651,1,,,,,1,2.142857143,,,,,6236.633929,M,58,79,51.29892857,28.15071429,3,2,604.4642857,604.4642857,0,0,562,5,5,0,0,3,,,,,,
652,1,,,,,,5885.186429,,,,,,M,50,112,767.0467857,767.0467857,2,2,303.01,303.01,177.81,64.27142857,60.71428571,12,12,2,6,3,,,,,,
653,1,1,,,,,43.14428571,6007.7925,,,,,M,39,100,17.55535714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,1,,,,,,1657.383214,,,,,,F,36,148,3035.721429,3035.721429,5,5,3102.823929,3102.823929,161.9821429,195.7985714,2370.287143,26,26,1,9,12,,,,,,
655,2,,,,,,327.2014286,,,,,,F,16,0,880.1089286,880.1089286,3,3,855.9642857,855.9642857,53.57142857,0,257.25,7,7,1,0,2,,,,,,
656,1,1,,,,,26.76071429,6120.588929,,,,,M,62,45,1080.741071,1074.115,3,2,968.3132143,968.3132143,0,663.4392857,301.4810714,13,13,0,8,4,,,,,,
657,1,1,,1,,,757.75,0,,274.9439286,,,F,42,42,1029.984286,1029.7225,4,3,1062.5,1062.5,535.7142857,119.0357143,407.75,7,7,1,2,4,0,0,0,0,0,0
658,1,,,,,,1107.677857,,,,,,F,51,32,0.0725,0.071071429,5,1,1128.251429,1128.25,0,0,53.57142857,7,3,0,0,1,0,1,1,0,0.214285714,6.233928571
659,2,,,,,,1058.293571,,,,,,F,40,130,750.0021429,750.0021429,2,2,798.3071429,798.3071429,0,0,189.9285714,5,5,0,0,2,,,,,,
660,1,,,1,,,611.3221429,,,0,,,M,61,145,499.3692857,483.6310714,6,5,967.2617857,483.6310714,464.2857143,0,0,8,4,2,0,0,,,,,,
661,1,1,,,,,378.8889286,882.2335714,,,,,F,67,56,359.9785714,357.1442857,3,2,495.3289286,138.1860714,71.42857143,64.79321429,357.1428571,10,9,1,7,1,0,0,0,0,0,0
662,1,,,,,,0,,,,,,F,8,56,419.0128571,419.0128571,3,3,310.8503571,310.695,303.6946429,0,0,6,5,3,0,0,0,0,1,0,0,13.85714286
663,1,,,,,,9.275,,,,,,M,42,106,,,,,,,,,,,,,,,0,0,0,0,0,0
664,2,,,,,,1407.642143,,,,,,M,63,121,892.5410714,892.5410714,3,3,591.4285714,591.4285714,0,0,588.9285714,7,7,0,0,6,,,,,,
665,1,,,,,,370.6532143,,,,,,M,44,153,4422.431071,4422.431071,13,13,8875.016071,8875.016071,0,0,1719.557143,15,15,0,0,11,,,,,,
666,1,,1,,,,13806.56929,,25462.56179,,,,M,59,101,545.7160714,545.7160714,4,4,734.3571429,734.3571429,0,0,729.7142857,26,26,0,0,25,0,1,0,0,6.785714286,0
667,1,,,,,,60.04428571,,,,,,M,48,143,1127.792857,1127.792857,4,4,1344.603571,1344.603571,642.8571429,194.2857143,249.3214286,21,21,3,4,8,,,,,,
668,1,1,1,1,,,586.9492857,43701.96929,0,0,,,F,55,119,3420.079643,2734.419643,36,30,3706.872143,2836.060714,339.2857143,638.7571429,1260.285714,99,72,10,33,20,,,,,,
669,1,,,1,,,174.6578571,,,157.4832143,,,M,56,58,615.1939286,615.1939286,2,2,647.4642857,647.4642857,321.4285714,0,322.3928571,8,8,2,0,4,,,,,,
670,1,,,,,,13.92928571,,,,,,F,88,110,571.9303571,571.9303571,3,3,237.6721429,237.6721429,50,39.45714286,148.215,15,15,4,9,2,0,0,0,0,0,0
671,1,1,,,,,858.955,11615.655,,,,,M,19,128,641.3907143,641.3907143,2,2,346.25,346.25,0,0,343.4285714,5,5,0,0,4,0,0,0,0,0,0
672,1,,,,,,47.96464286,,,,,,M,4,261,350.7910714,350.7910714,2,2,291.8321429,291.8321429,0,0,0,2,2,0,0,0,0,1,0,0,1.964285714,0
673,1,2,1,1,1,,2588.838214,16144.00214,733.0685714,8.445,1.178571429,,M,73,116,372.6653571,369.8314286,8,3,438.5714286,436.2142857,357.1428571,0,74.28571429,13,9,2,0,5,1,0,1,24.13589286,0,12.50857143
674,1,,,1,,,16362.98321,,,745.5571429,,,F,31,263,1552.681071,1552.681071,10,10,1480.431429,1480.431429,289.2857143,458.7528571,732.1785714,39,39,3,22,13,,,,,,
675,1,,,,,,27.865,,,,,,F,36,131,6104.855357,6104.855357,3,3,1702.071429,1702.071429,267.8571429,0,1428.571429,10,10,3,0,1,1,0,0,0.017678571,0,0
676,1,,,1,1,,1127.008214,,,0,417.1964286,,F,37,68,2543.296429,2502.991429,9,5,3462.631071,3448.494286,53.57142857,1758.004643,1604.892857,31,26,1,15,8,,,,,,
677,1,,,,,,71.39071429,,,,,,M,25,179,475.6814286,475.6814286,2,2,216.2964286,216.2964286,103.5714286,112.725,0,13,13,4,9,0,,,,,,
678,1,1,3,,,,2730.121429,0,761235.5043,,,,F,16,57,8.304285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.15464286
679,1,2,,,,,0,28.65821429,,,,,F,39,71,2622.007143,2608.217857,4,3,2848.217857,2848.217857,714.2857143,841.075,1290.357143,16,16,3,3,8,0,1,1,0,3.392857143,6.9675
680,1,,,,,,0.506428571,,,,,,M,37,26,607.3932143,607.3932143,2,2,166.9642857,166.9642857,142.8571429,0,21.42857143,5,5,2,0,1,0,0,0,0,0,0
681,1,,5,1,,1,4976.04,,46562.31071,0,,9916.269643,F,56,33,2242.641429,1509.510357,14,11,2224.877143,1693.081786,71.42857143,215.6785714,203.1785714,23,13,1,2,4,,,,,,
682,1,1,11,,,,684.2814286,4557.6075,1146.4175,,,,F,3,149,1152.682857,866.5007143,5,3,1043.535714,1043.535714,742.8571429,0,297.9285714,22,22,12,0,2,0,1,1,0,0.214285714,9.392857143
683,1,,,,,,2052.3625,,,,,,F,55,101,428.5717857,428.5717857,3,3,437.4789286,437.4789286,357.1428571,78.1575,0,7,7,3,2,0,1,0,0,0.192321429,0,0
684,1,2,3,,,,20.96642857,12881.37107,20469.94,,,,M,43,165,1505.419286,1499.402857,3,2,699.3153571,699.3153571,285.7142857,281.4582143,132.1428571,13,13,1,10,2,0,0,0,0,0,0
685,1,,1,1,,,379.3821429,,169.6746429,0,,,M,60,158,695.8896429,695.8653571,7,6,1213.283214,1166.885,428.5714286,140.7607143,413.6785714,23,19,4,3,8,,,,,,
686,1,,,,,,1146.879643,,,,,,M,57,51,513.3592857,513.3592857,3,3,496.74,496.74,0,0,119.2185714,7,7,0,0,5,1,1,1,0.629285714,8.392857143,18.78571429
687,2,,,,,,338.5896429,,,,,,F,43,57,2610.36,2610.36,5,5,1199.0325,1199.0325,22.55714286,180.3271429,988.5357143,20,20,1,8,9,0,0,0,0,0,0
688,1,,,,,,585.0828571,,,,,,F,71,100,1571.447143,1571.447143,2,2,1161.021429,1161.021429,0,0,0,3,3,0,0,0,,,,,,
689,1,,,,,,396.3082143,,,,,,F,39,133,1071.428929,1071.428929,3,3,908.275,908.275,0,10.78571429,0,5,5,0,3,0,0,0,0,0,0,0
690,1,1,,,,,86.02428571,4203.438571,,,,,F,72,105,0.184642857,0,1,0,0.892142857,0.892142857,0,0,0,1,1,0,0,0,,,,,,
691,1,,,,,,225.8607143,,,,,,F,41,216,1500.005,1500.005,3,3,1667.939286,1667.939286,142.8571429,252.975,1264.928571,38,38,2,14,19,0,0,1,0,0,4.642857143
692,1,,,1,,,641.1296429,,,0,,,M,32,126,1092.632857,930.5321429,13,10,1142.713929,980.6467857,71.42857143,120.3928571,567.0103571,31,25,2,9,9,0,1,1,0,4.285714286,13.13107143
693,1,,,1,,,2889.781786,,,0,,,F,15,54,1581.509286,1581.509286,5,5,1457.848214,1457.848214,292.8571429,443.3125,712.5357143,65,65,10,27,21,1,0,1,0.213571429,0,17.10714286
694,1,1,,,,1,0.002142857,114458.4568,,,,117.6539286,F,34,40,1028.265,927.1357143,5,3,754.7821429,754.7821429,232.1428571,182,16.96428571,12,12,4,3,1,0,1,0,0,5.5725,0
